FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,MNE,Montenegro,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.427,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.379,0.379,0.343,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.506,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.55,0.55,0.55,0.55,0.524,0.524,0.536,0.536,0.536,0.536,0.536,0.549,0.559,0.514,0.502,0.511,0.499,0.498
A,Annual,MNG,Mongolia,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.4,0.4,0.4,0.36,0.263,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.187,0.286,0.263,0.279,0.291,0.291,0.291,0.366,0.366,0.366,0.366,0.575,0.575,0.623,0.623,0.637,0.661,0.66,0.66,0.663,0.66,0.658,0.652,0.66,0.636,0.638,0.653,0.653,0.679,0.694,0.711,0.692,0.719,0.736,0.739,0.719
A,Annual,MOZ,Mozambique,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.348,0.328,0.19,0.186,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.218,0.218,0.218,0.396,0.404,0.404,0.404,0.436,0.505,0.505,0.505,0.505,0.505,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.504,0.504,0.499,0.498,0.521,0.55,0.545,0.548,0.572,0.599,0.641,0.729
A,Annual,MRT,Mauritania,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.401,0.407,0.407,0.407,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.438,0.438,0.483,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.734,0.705,0.705,0.705,0.705,0.705,0.705,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.868,0.81,0.826,0.838,0.841,0.841,0.841,0.841,0.856,0.856,0.856,0.856,0.868,0.883,0.786,0.841,0.862,0.833,0.851,0.849
A,Annual,MUS,Mauritius,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.482,0.491,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.422,0.422,0.422,0.439,0.439,0.457,0.457,0.49,0.498,0.489,0.49,0.49,0.489,0.497,0.454
A,Annual,MWI,Malawi,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.141,0.141,0.141,0.14,0.119,0.119,0.135,0.135,0.135,0.135,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.141,0.141,0.144,0.528,0.652,0.652,0.652,0.652,0.652,0.636,0.636,0.636,0.636,0.636,0.627,0.623,0.623,0.623,0.624,0.654,0.654,0.654,0.635,0.631,0.631,0.648,0.611,0.648,0.681,0.654,0.647,0.696,0.655,0.721
A,Annual,MYS,Malaysia,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.314,0.314,0.472,0.472,0.472,0.463,0.266,0.24,0.24,0.295,0.295,0.295,0.295,0.295,0.278,0.258,0.242,0.217,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.266,0.266,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.385,0.461,0.467,0.467,0.467,0.467,0.467,0.528,0.528,0.528,0.551,0.551,0.551,0.551,0.556,0.556,0.556,0.556,0.556,0.569,0.569,0.594,0.598,0.598,0.593,0.593,0.593,0.593,0.6,0.602,0.597,0.597,0.575,0.575,0.575,0.575,0.506,0.268,0.29,0.415,0.415,0.365,0.324,0.324
A,Annual,NAM,Namibia,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.359,0.466,0.385,0.385,0.385,0.49,0.49,0.489,0.378,0.378,0.372,0.362,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.189,0.189,0.194,0.194,0.267,0.285,0.295,0.332,0.332,0.279
A,Annual,NER,Niger,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.742,0.615,0.615,0.615,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.244,0.241,0.241,0.241,0.241,0.241,0.312,0.312,0.312,0.312,0.312,0.312,0.312,0.619,0.694,0.687,0.52,0.475,0.499,0.549,0.549,0.549,0.635,0.625,0.625,0.499,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.73,0.612,0.591,0.547,0.528,0.528,0.528,0.528,0.533,0.533,0.556,0.57,0.568,0.58,0.48,0.566
A,Annual,NGA,Nigeria,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.707,0.812,0.841,0.841,0.841,0.841,0.841,0.841,0.856,0.813,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.813,0.81,0.81,0.81,0.891,0.905,0.905,0.905,0.916,0.819,0.819,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.837,0.923,0.934,0.934,0.934,0.934,0.934,0.934,0.935,0.934,0.934,0.935,0.948,0.952,0.952,0.951,0.951,0.931,0.916,0.913,0.931,0.934,0.935,0.939,0.929,0.921,0.928
A,Annual,NIC,Nicaragua,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.838,0.623,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.861,0.861,0.861,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.884,0.886,0.886,0.891,0.888,0.888,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.883,0.862,0.862,0.862,0.862,0.862,0.882,0.882,0.882,0.935,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.943,0.943,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.848,0.551,0.551,0.551,0.551,0.561,0.574,0.623,0.668,0.69,0.69,0.572,0.57,0.56,0.56,0.56,0.542,0.661,0.808,0.808,0.808,0.808,0.737,0.736,0.736,0.756,0.756,0.762,0.852,0.849,0.849,0.842,0.842,0.842,0.865,0.867,0.875,0.875,0.88,0.898,0.9,0.938,0.93,0.934,0.899,0.941
A,Annual,NLD,Netherlands,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.31,0.31,0.31,0.31,0.31,0.31,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,0.639,,,0.598,0.598,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.048,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0.033,0.033,0.033,0.033,0.019,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.021,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.022,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.023,0.023,0.019,0.019,0.019,0.018,0.018,0.021,0.021,0.021,0.021,0.018
A,Annual,NOR,Norway,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.094,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.03,0.038,0.038,0.038,0.038,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.009,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.009,0.009,0.011,0.011,0.011,0.011,0.011
A,Annual,NPL,Nepal,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.818,0.786,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.806,0.81,0.807,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.842,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.81,0.83,0.819,0.819,0.778,0.778,0.778,0.762,0.755,0.729,0.725,0.725,0.717,0.727,0.724,0.722,0.646,0.66,0.652,0.628,0.658,0.667,0.646,0.61,0.591,0.618
A,Annual,NZL,New Zealand,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.019,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.011
A,Annual,OMN,Oman,VDEM_CORE_V2X_CORR,Political corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.374,0.374,0.374,0.374,0.374,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.348,0.348,0.348,0.351,0.276,0.276,0.276,0.276,0.276,0.258,0.258,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.257,0.252,0.252,0.252,0.256,0.256,0.256
